"Depth_mm","Core.Y..mm.","RMean","RABD620","RABD670","RABD715","RABD845","Chla_calibrated","Bphe_calibrated","depth_VT","mean_VT"
12530,457.1004,0.141573653061221,1.01032599039616,1.0336137935174,0.99622694477791,0.992148831932773,16.3067517592425,1.0669592853908,12530,14064
12531,458.1004,0.147553213685473,1.01285054021609,1.0387231332533,0.996406516206482,0.990880672268908,18.6961087456026,0.900456832190104,12531,14065.0200662665
12532,459.100400000001,0.152746619447765,1.01242690276111,1.03839280912365,0.997466434573832,0.990602990396161,18.5416343305629,0.863998715488328,12532,14066.9798593037
12533,460.1004,0.14969134453782,1.0127437334934,1.04007212484994,0.996459767106841,0.991779244897959,19.326957869477,1.01843452173429,12533,14068
12534,461.1004,0.134884002400958,1.01206608643457,1.04069138055222,0.998007781512606,0.991254505402161,19.6165496788066,0.949539085433133,12534,14069
12535,462.100399999999,0.128886705882354,1.016656302521,1.04829509003601,0.996269475390156,0.990814703481394,23.1723861109977,0.891795489877541,12535,14070
12536,463.1004,0.133979571428575,1.01786285714286,1.04008285714286,0.997292000000001,0.991287857142857,19.3319767721893,0.953917987240724,12536,14071
12537,464.100399999999,0.140167870348138,1.01322133253301,1.03987667466987,0.998071057623051,0.990837563025211,19.2355565774545,0.894796823410721,12537,14072
12538,465.1004,0.152215865546219,1.01479696278511,1.03940650660264,0.995905716686674,0.991558112845138,19.0156848495491,0.98940108822819,12538,14073
12539,466.1004,0.146196170468189,1.01552570228091,1.04030965186075,0.995637755102041,0.990237135654262,19.4380361794064,0.815963981552983,12539,14074
12540,467.1004,0.149321557022807,1.01333656662665,1.03334925570228,0.995707152460984,0.991597109243698,16.1830419827558,0.994521102853573,12540,14075.0205978391
12541,468.100400000001,0.142332630252086,1.01258737094838,1.03515590636254,0.996376444177671,0.99150430012005,17.027913062023,0.982335770669376,12541,14076.9793623049
12542,469.1004,0.14197829531812,1.01339139255702,1.03271914765906,0.997542679471789,0.990754376950783,15.8883751308639,0.88387494514958,12542,14078
12543,470.1004,0.141665016806708,1.00938966386554,1.03641588235294,0.996565781512607,0.989649050420167,17.6171344861038,0.738751595007457,12543,14079
12544,471.100399999999,0.112369322929175,1.01034933973589,1.02820990396159,0.999511084033614,0.990802845138054,13.7796500335544,0.8902385540175,12544,14080
12545,472.1004,0.131645662665071,1.01104963985594,1.03316040816327,0.996179082833133,0.99400862545018,16.0947283825598,1.31114003953261,12545,14081
12546,473.100399999999,0.138888643457369,1.00912587034814,1.03901093637455,0.996480647058824,0.992074511404563,18.8306984252866,1.05720140503648,12546,14082
12547,474.1004,0.148963428571428,1.01012704681873,1.03434635054022,0.99787581392557,0.991114547418967,16.6493283602979,0.931163364921901,12547,14083
12548,475.1004,0.118279726290518,1.00733834333733,1.0284569027611,0.99777406122449,0.990285254501801,13.8951577777557,0.822281724017688,12548,14084
12549,476.1004,0.108927378151258,1.00847256902761,1.02146801920768,0.997008302521008,0.990374518607443,10.6268415943742,0.834001614655801,12549,14085.0208182473
12550,477.100400000001,0.138477184873973,1.0104587394958,1.03043487394959,1.00130487394958,0.990952294117648,14.8201460389239,0.909860390636162,12550,14086.9791764706
12551,478.1004,0.152908729891959,1.01117495798319,1.04116536614646,0.998773980792317,0.992767687875149,19.8382066539838,1.14821169825277,12551,14088
12552,479.1004,0.145837937575026,1.00846989195678,1.04032505402161,0.997625738295317,0.992268595438174,19.4452389223372,1.08268358101483,12552,14089
12553,480.100399999999,0.127670448979605,1.01166918367347,1.03939653061225,1.00123979591836,0.990978020408163,19.011019627901,0.913238112388833,12553,14090
12554,481.1004,0.108867564225685,1.00919489795918,1.03088644657863,1.0003606482593,0.991409236494599,15.031321703847,0.969854434683929,12554,14091
12555,482.100399999999,0.098326551620645,1.0096275270108,1.03059307322929,1.00121594237695,0.996770019207684,14.8941271350572,1.67369599205039,12555,14092
12556,483.1004,0.115604981992799,1.00980933973589,1.03828165666267,0.998382198079231,0.993091759903961,18.4896544421748,1.19076058964909,12556,14093
12557,484.1004,0.135062705882353,1.01364529411765,1.04376647058824,0.991704235294118,0.990416,21.0546000416759,0.839447895451318,12557,14094
12558,485.1004,0.136576579831934,1.01133481392557,1.03314015606243,0.998330386554622,0.990669541416567,16.0852575896331,0.872736501806859,12558,14095
12559,486.100400000001,0.130786382953188,1.00872985594237,1.02845914765906,0.998698394957981,0.990806228091238,13.8962075929756,0.890682717335517,12559,14096.0206981993
12560,487.1004,0.131407216086435,1.00961386554622,1.02562033613445,1.00071298919568,0.989783399759904,12.5686516855789,0.756390931196278,12560,14097.979334934
12561,488.1004,0.130772875150065,1.00726451380552,1.02462423769508,1.00009034813926,0.991426918367348,12.1028312688043,0.972175968220957,12561,14099
12562,489.100399999999,0.140312081632652,1.00945241296519,1.02976583433373,1.00064863145258,0.990867624249699,14.5072730332256,0.898743698371431,12562,14100
12563,490.1004,0.135281248499399,1.00827887154862,1.0277581152461,0.999685671068427,0.991283495798319,13.5683733168921,0.953345366469333,12563,14101
12564,491.100399999999,0.12911803361345,1.01011638655462,1.02832789915967,1.00114109243698,0.99015914285714,13.8348298934708,0.805723952302173,12564,14102
12565,492.1004,0.120848208883553,1.0084018607443,1.0291668787515,1.00048472989196,0.990857369747899,14.2271744727666,0.897397338165628,12565,14103
12566,493.1004,0.116334110444178,1.01112726290516,1.03170307322929,0.996155926770708,0.993356085234094,15.4132130428195,1.22546506509031,12566,14104
12567,494.1004,0.133176441776705,1.00812915966387,1.02545409363746,0.999372894357743,0.992719044417767,12.4909092193971,1.14182507737453,12567,14105
12568,495.100400000001,0.144899008403345,1.00731582232893,1.02916947178872,0.998488609843941,0.990727714285713,14.2283870935579,0.880374282520572,12568,14106
12569,496.1004,0.114843843937585,1.00785112845138,1.02393477791116,1.00024348139256,0.989178343337336,11.7804088743927,0.676950320086484,12569,14107.0201939976
12570,497.1004,0.10770420408164,1.00868142857143,1.02516734693878,0.99720712244898,0.989121816326531,12.3568135704076,0.669528631604098,12570,14108.979877551
12571,498.100399999999,0.118643436974791,1.01129831932773,1.03438521008403,0.999955109243697,0.991444789915964,16.6675008301852,0.974522405165644,12571,14110
12572,499.1004,0.122586201680678,1.00793572629052,1.0297062304922,0.999096885954381,0.99505506602641,14.4793995970198,1.44853198475498,12572,14111
12573,500.100399999999,0.134270272509016,1.01400337334934,1.03621012004801,0.996268336134452,0.992233986794717,17.520910780847,1.07813965472407,12573,14112
12574,501.1004,0.114742388955581,1.01241777911164,1.03205337334934,0.999171787515006,0.991083474189676,15.5770291291287,0.927083619245246,12574,14113
12575,502.1004,0.109002146458583,1.01311944777911,1.0346731092437,0.995448753901561,0.990718600240095,16.802135421753,0.879177657996684,12575,14114
12576,503.1004,0.104352205282114,1.01186899159664,1.03043484993998,0.998251243697479,0.991030804321728,14.8201348109496,0.920168352601012,12576,14115
12577,504.100400000001,0.107047487394964,1.01379014405763,1.03798403361345,1.00003819447779,0.992305725090033,18.3504725226503,1.08755850197095,12577,14116
12578,505.1004,0.106705991596643,1.01612630252101,1.04818739495798,0.996245857142859,0.994604907563024,23.1220230503305,1.38942863159015,12578,14117
12579,506.1004,0.0924722823529365,1.01687758703481,1.0392944297719,0.996636062424976,0.992086412965183,18.963272684303,1.05876401508991,12579,14118.0193056423
12580,507.100399999999,0.0874313409363712,1.01459678271308,1.02976643457383,1.00088153661464,0.990532354141658,14.5075537324844,0.854724560194864,12580,14119.9808043217
12581,508.1004,0.107023331332539,1.01590974789916,1.0268069147659,0.999374214885955,0.990133537815126,13.1235492045294,0.802362149816936,12581,14121
12582,509.100399999999,0.119632151260507,1.00536298919568,1.02018268907563,0.995275909963987,0.992354499399762,10.0257634336846,1.09396230304924,12582,14122
12583,510.1004,0.105848297719087,1.00933308523409,1.02117393757503,0.996975926770708,0.991694987995198,10.4893158004635,1.00737204954841,12583,14123
12584,511.1004,0.105400831932774,1.00876477791116,1.02483680672269,0.999241358943578,0.991948046818727,12.2022381036323,1.04059729406792,12584,14124
12585,512.1004,0.108350067226891,1.00912134453782,1.02591033613445,0.995118042016807,0.99221281512605,12.704268724544,1.07535993000022,12585,14125
12586,513.100400000001,0.106086961584636,1.00481764705883,1.0235837334934,0.998432452581032,0.993105849939975,11.6162447210054,1.192610534596,12586,14126
12587,514.1004,0.10708540816327,1.00669489795919,1.02366326530612,0.997304653061224,0.99018912244898,11.6534373725411,0.809660109340948,12587,14127
12588,515.1004,0.0914693177671188,1.00640548619448,1.02337228091238,0.997407672268905,0.995165171668666,11.5173599867993,1.46298825557737,12588,14128
12589,516.100399999999,0.128385843937565,1.01513726290516,1.04874070828331,1.00022709963985,0.991937831932775,23.3807772392989,1.03925613520706,12589,14129
12590,517.1004,0.126088901560623,1.0136418487395,1.03561288115246,1.00192987995198,0.992268238895559,17.2416150202632,1.08263676891238,12590,14130
12591,518.100399999999,0.120907009603841,1.011663757503,1.03598560624249,0.999355306122447,0.992800672268906,17.4159180308075,1.1525423694091,12591,14131.017732533
12592,519.1004,0.108074042016806,1.00873680672269,1.03174529411765,1.00227453781513,0.994672789915966,15.4329574285476,1.39834121461575,12592,14132.9824235294
12593,520.1004,0.134642272509019,1.01366014405763,1.02973945978392,1.00179733493397,0.990106788715485,14.494939107881,0.79885013879969,12593,14134
12594,521.1004,0.144849795918371,1.01280545018007,1.03371414165666,1.0004206122449,0.991552246098439,16.3536790610071,0.98863081635661,12594,14135
12595,522.100400000001,0.122774370948366,1.01346900360145,1.03230169267707,1.00120609843937,0.993444158463388,15.6931544116956,1.23702860015338,12595,14136
12596,523.1004,0.112637033613445,1.0115199879952,1.02925015606243,1.00165433373349,0.994114410564227,14.2661186876658,1.32502904854529,12596,14137
12597,524.1004,0.108479714285711,1.00878885954382,1.02643442977191,0.997774348139257,0.990744962785114,12.9493584736874,0.882638916498496,12597,14138
12598,525.100399999999,0.105617188475393,1.01136799519808,1.02482105642257,0.998478255702279,0.991652933973592,12.194872555132,1.00185058567919,12598,14139
12599,526.1004,0.102384075630253,1.00964512605042,1.02647924369748,0.998604168067227,0.991303411764706,12.9703154802053,0.955960224326624,12599,14140
12600,527.100399999999,0.110383440576229,1.01218830732293,1.02918715486195,0.99938491836734,0.990697567827134,14.236656493665,0.876416216788208,12600,14141
12601,528.1004,0.112649178871549,1.0118818607443,1.0283400240096,1.00045963985594,0.992467488595438,13.8405000184577,1.1087971687222,12601,14142
12602,529.1004,0.121946612244897,1.00856655462185,1.02427074429772,1.00077328931573,0.988389087635054,11.9375218624487,0.573325347319153,12602,14143.0158045618
12603,530.1004,0.120020111644657,1.0090799879952,1.02376230492197,0.997484231692677,0.988809082833133,11.6997527499242,0.628468428119807,12603,14144.9843937575
12604,531.100400000001,0.123846428571422,1.01002693877551,1.02229081632653,0.998649816326531,0.990268285714287,11.0116185217073,0.820053814686295,12604,14146
12605,532.1004,0.115326096038416,1.01086720288115,1.02188601440576,0.998661243697477,0.994261148859543,10.8223149428738,1.34429498708977,12605,14147
12606,533.1004,0.121285647058825,1.00835117647059,1.02236294117647,1.00072352941176,0.990150294117644,11.0453473444123,0.804562161026253,12606,14148
12607,534.100399999999,0.120298409363749,1.00788549819928,1.02312769507803,0.997761611044416,0.990281325330128,11.4029806536052,0.821765845188513,12607,14149
12608,535.1004,0.124164304921971,1.00783159663866,1.02254381752701,0.998815049219688,0.991248332533013,11.1299332584768,0.948728621352113,12608,14150
12609,536.100399999999,0.123776709483799,1.00943585834333,1.02371851140456,0.997923493397358,0.98970131332533,11.6792729321399,0.745613429655718,12609,14151
12610,537.1004,0.117639048019208,1.01010728691477,1.02489462184874,0.998266154861945,0.990512585834334,12.2292750560535,0.852129089167884,12610,14152
12611,538.1004,0.123439624249698,1.01244548619448,1.03320450180072,0.995878912364947,0.992394845138055,16.1153485499698,1.09925947862854,12611,14153
12612,539.1004,0.113953456182474,1.01239923169268,1.02955899159664,0.998638746698678,0.991792695078031,14.4105440693102,1.02020045708279,12612,14154
12613,540.100400000001,0.110844210084034,1.01762966386555,1.03120117647059,0.999504277310922,0.992614184873951,15.1785035521968,1.12805759068944,12613,14155.0134117647
12614,541.1004,0.119347615846339,1.01623,1.03522709483794,0.995707433373348,0.990595385354143,17.0612039938892,0.863000214914014,12614,14156.9868288115
12615,542.1004,0.108801860744296,1.01503118847539,1.03371496998799,0.997959459783914,0.991843534213685,16.3540664259813,1.02687535855312,12615,14158
12616,543.100399999999,0.107475888355346,1.01945629051621,1.0344599639856,0.997379172869148,0.991086861944778,16.702459115639,0.927528413029124,12616,14159
12617,544.1004,0.108332973589439,1.02168839135654,1.03333701080432,0.998220255702281,0.990696471788715,16.1773157179162,0.876272312916406,12617,14160
12618,545.100399999999,0.112622644657871,1.01438705882353,1.03144924369749,0.999633177671068,0.991022639855943,15.2945109410781,0.919096402734609,12618,14161
12619,546.1004,0.113080390156063,1.0132224729892,1.02587925570228,0.998986420168067,0.990548024009604,12.6897341170231,0.856781928465288,12619,14162
12620,547.100400000001,0.136754126050422,1.00471075630252,1.01997848739496,0.997137285714287,0.99183667226891,9.93026954649563,1.02597442259753,12620,14163
12621,548.1004,0.129719163265308,1.00749408163265,1.02357183673469,0.996015040816328,0.993653387755103,11.6106812617325,1.26449926598882,12621,14164
12622,549.100400000001,0.118818308523406,1.01001721488596,1.02851901560624,0.995355588235292,0.993148857142856,13.924204536856,1.1982571459723,12622,14165
12623,550.1004,0.119639914765903,1.01003848739496,1.02956004801921,0.993828770708283,0.992766010804323,14.411038100001,1.14799150799237,12623,14166
12624,551.1004,0.125723877551021,1.00988255702281,1.02865404561825,0.99276875630252,0.990777202881152,13.987350641682,0.886871865420211,12624,14167.0105541417
12625,552.100399999999,0.117227192076833,1.0116475510204,1.02920542617047,0.995574536614644,0.994637272509003,14.2452009790419,1.39367797262873,12625,14168.9897286915
12626,553.1004,0.115024899159662,1.01428416566627,1.0352480912365,1.00046968307323,0.993988392557023,17.0710228538947,1.30848357091745,12626,14170
12627,554.100399999999,0.109581260504198,1.01647672268908,1.0343650420168,1.00070109243698,0.995101394957987,16.6580693351558,1.45461472100777,12627,14171
12628,555.1004,0.106695054021609,1.01342166866747,1.03687667466987,1.00179851140456,0.992065968787515,17.8326216916188,1.05607980596989,12628,14172
12629,556.100400000001,0.113951138055235,1.01550493397359,1.04272004801921,0.997861097238894,0.991219412965188,20.5652457992051,0.944931639690004,12629,14173
12630,557.1004,0.131421422569027,1.01457394957983,1.02855645858344,0.996081120048019,0.99286749459784,13.9417145565013,1.16131577705884,12630,14174
12631,558.100400000001,0.131011028811526,1.02474569027611,1.0360805522209,1.00071654261705,0.993652753901562,17.460319039266,1.264416044473,12631,14175
12632,559.1004,0.120020145258112,1.01840650660264,1.04462779111645,0.997786853541417,0.995212034813927,21.4573922473141,1.46914113117571,12632,14176
12633,560.1004,0.111723937575029,1.0173862665066,1.04628971188476,0.999865114045617,0.994778396158462,22.2345811217674,1.41220673876851,12633,14177
12634,561.100399999999,0.114677773109243,1.02053092436975,1.05511495798319,0.995988445378153,0.993686873949581,26.3616629976296,1.26889582084535,12634,14178.0075529412
12635,562.1004,0.113053046818728,1.02063914765906,1.04504948379351,0.99617569387755,0.995209452581033,21.6545947032342,1.46880209806823,12635,14179.9927683073
12636,563.100399999999,0.116736786314522,1.01107073229291,1.04604876350539,0.998468112845139,0.993945488595439,22.1219028260684,1.30285051456088,12636,14181
12637,564.1004,0.120572140456183,1.01717642256903,1.05686208883553,0.995478477791116,0.996774146458583,27.1786999385866,1.67423787760259,12637,14182
12638,565.100400000001,0.132932734693886,1.01756918367347,1.05495571428571,0.995409346938776,0.994259816326528,26.2871934847801,1.34412003276632,12638,14183
12639,566.1004,0.135296897959178,1.01450303721489,1.04757144057623,0.994304423769509,0.996744388955582,22.8339750869168,1.67033087961801,12639,14184
12640,567.100400000001,0.16903440456184,1.01300656662665,1.04192775510204,0.998445234093639,0.994494240096036,20.1947340081065,1.37489859624206,12640,14185
12641,568.1004,0.13664220168069,1.01328470588235,1.04152840336135,1.00025638655462,0.995828319327732,20.0079791785267,1.55005592947906,12641,14186
12642,569.1004,0.113971816326535,1.01151247298919,1.0340756062425,0.998287195678268,0.992959858343336,16.5227161534937,1.17344263351878,12642,14187
12643,570.100399999999,0.120683587034801,1.01081600240096,1.02791135654262,0.997602841536613,0.992677272509001,13.640035837171,1.13634065338393,12643,14188
12644,571.1004,0.156211073229296,1.01072746698679,1.03645204081633,0.995430624249699,0.995508731092438,17.6340438093391,1.50809573573785,12644,14189
12645,572.100399999999,0.154241006002392,1.01191087635054,1.03426951980792,0.996265869147662,0.995630909963985,16.6133988554187,1.52413715577467,12645,14190.0038079232
12646,573.1004,0.153598218487395,1.01086512605042,1.04021715486194,0.99607318487395,0.997211643457383,19.3947804239222,1.73167884946414,12646,14191.9965555822
12647,574.100400000001,0.134388286914747,1.01495192076831,1.04728920768307,0.997996699879953,0.994320534213685,22.7019902963333,1.35209196047605,12647,14193
12648,575.1004,0.131262941176468,1.01405731092437,1.04699831932773,0.996568823529412,0.994273672268908,22.5659578224696,1.34593924249471,12648,14194
12649,576.100400000001,0.148994554621862,1.01189181272509,1.04712350540215,0.995689386554622,0.992644558223291,22.6245004594786,1.13204544594233,12649,14195
12650,577.1004,0.163988662665069,1.01222607442977,1.04358295318127,0.995135097238896,0.993218599039615,20.9687790508789,1.20741387696773,12650,14196
12651,578.1004,0.167722072028819,1.01350133253301,1.04701403361344,0.997261064825932,0.993492423769508,22.5733065290154,1.24336557183171,12651,14197
12652,579.100399999999,0.154074489795937,1.01242841536615,1.04818057623049,0.998959120048021,0.994129602641056,23.1188343067725,1.32702368544571,12652,14198
12653,580.1004,0.152051134453779,1.01331729891957,1.0488724969988,0.997938117647059,0.993057614645858,23.4424075681365,1.18627750333012,12653,14199
12654,581.100399999999,0.122817055222101,1.01115100840336,1.04523158463386,0.996448195678274,0.994514236494596,21.7397532437863,1.37752401440534,12654,14200
12655,582.1004,0.112103,1.01342,1.04744,0.997829,0.997416,22.7725075636462,1.75850974989635,12655,14201
12656,583.100400000001,0.109055830732303,1.01193803121248,1.03815687875149,0.998437032412967,0.99655872869148,18.4313026806534,1.64595469867195,12656,14202.9996019208
12657,584.1004,0.118861122448977,1.01224951980792,1.03556980792317,0.998039357743098,0.995561845138055,17.2214720415912,1.51506932048958,12657,14204
12658,585.100400000001,0.115882918367337,1.01056711884754,1.03447956782713,0.99691982833133,0.99361250180072,16.7116267533677,1.25913116298077,12658,14205
12659,586.1004,0.119810583433358,1.0108949939976,1.03400016806722,0.993362447779109,0.99565682112845,16.4874378708884,1.52753915046963,12659,14206
12660,587.1004,0.140303798319319,1.013563757503,1.05082201680673,0.998975357743096,0.996651855942377,24.354090684529,1.65818179923033,12660,14207
12661,588.100399999999,0.118156404561823,1.0138055942377,1.05553069627852,0.994488569027609,0.997860998799522,26.5560809169254,1.81693566731266,12661,14208
12662,589.1004,0.120169966386552,1.01250756302521,1.04828470588235,0.997927411764705,0.993758428571429,23.1675300138531,1.27829055276671,12662,14209
12663,590.100399999999,0.120828276110431,1.01005460984394,1.04174920768307,0.999178636254498,0.995995853541418,20.1112372071553,1.57205225878096,12663,14210
12664,591.1004,0.127950507803121,1.01216746698679,1.04063789915966,0.996781458583433,0.992948409363745,19.5915393750179,1.17193944488815,12664,14211
12665,592.100400000001,0.119766404561823,1.01214551020408,1.04331567827131,0.997858720288115,0.993545609843938,20.8437892857809,1.25034861357413,12665,14212
12666,593.1004,0.117644129651859,1.01060316926771,1.04372229291716,0.997828196878752,0.995086860744297,21.0339405763692,1.45270645795246,12666,14213.004167587
12667,594.100400000001,0.137525450180079,1.01514773109243,1.05088715486194,0.997786057623049,0.994356309723887,24.3845521678786,1.35678909001186,12667,14214.9954765906
12668,595.1004,0.129600629051621,1.0087368667467,1.0377231212485,0.997115262905163,0.992765112845137,18.2284581696717,1.14787361084454,12668,14216
12669,596.1004,0.148651638655465,1.01336100840336,1.05168470588235,0.994986403361344,0.992207655462186,24.757522884469,1.07468249425178,12669,14217
12670,597.100399999999,0.156091831932769,1.00939631452581,1.04140534213686,0.997324033613445,0.993312291716686,19.9504302168838,1.21971521490148,12670,14218
12671,598.1004,0.154032370948378,1.01174460984394,1.04178150060024,0.996864393757503,0.993287543817527,20.1263388271774,1.21646595060224,12671,14219
12672,599.100399999999,0.144902816326531,1.01123897959184,1.04114816326531,0.994288591836737,0.991436408163264,19.8301618132846,0.973421926711359,12672,14220
12673,600.1004,0.15868069027611,1.01186789915966,1.04267493397359,0.994676878751501,0.992815913565426,20.5441484430577,1.15454346858682,12673,14221
12674,601.100400000001,0.127981668667449,1.00591821128451,1.03651540216086,0.994667887154861,0.99384032172869,17.6636744228932,1.28904267804938,12674,14222
12675,602.1004,0.120742247298919,1.00939496998799,1.03943993997599,0.995986349339736,0.992018542617047,19.0313197981561,1.04985300822995,12675,14223
12676,603.100400000001,0.11900963865548,1.01102243697479,1.04475638655463,0.9941342605042,0.992515487394955,21.5175292561075,1.11509914953572,12676,14224
12677,604.1004,0.135638757503003,1.0115193637455,1.04177865546219,0.996297830732293,0.992037376950778,20.1250083127012,1.05232585361368,12677,14225.0078703481
12678,605.1004,0.13925099279712,1.01020343337335,1.04271674669868,0.992773854741896,0.991751338535413,20.563701953291,1.01477056840393,12678,14226.9918160864
12679,606.100399999999,0.134739193277311,1.0132431212485,1.04004430972389,0.993442036014408,0.992158242496997,19.313950265916,1.06819484119182,12679,14228
12680,607.1004,0.13793049339736,1.00769918367347,1.03244475390156,0.993524133253302,0.990589783913565,15.7600562725773,0.862264776290393,12680,14229
12681,608.1004,0.139833931572626,1.00681,1.0287450060024,0.998537859543817,0.992194869147659,14.0298878070682,1.07300372083167,12681,14230
12682,609.1004,0.134783422569028,1.00748721488595,1.02808092436975,0.997169943577431,0.991044422569028,13.7193333772372,0.921956354260691,12682,14231
12683,610.100400000001,0.119981915966381,1.00804327731092,1.02825361344538,0.997245504201682,0.990537781512602,13.8000905534398,0.85543714442406,12683,14232
12684,611.1004,0.109919393757505,1.00443456182473,1.02093390156063,0.998292027611044,0.995526484993997,10.3770641676429,1.51042672626509,12684,14233
12685,612.100400000001,0.102216254501789,1.00896118847539,1.01518228091237,1.0007505882353,0.99468163865546,7.68734774846342,1.39950300589127,12685,14234
12686,613.1004,0.106944463385344,1.0068793517407,1.01697683073229,1.00000489555822,0.994343271308527,8.52655993071124,1.35507721712615,12686,14235
12687,614.1004,0.109177156062413,1.00530165666266,1.01951090036014,0.999884770708283,0.989683697478991,9.71160482539262,0.743300565026628,12687,14236.0108331333
12688,615.1004,0.0926803996398549,1.00685158463385,1.01543879951981,0.997663117647062,0.992830135654261,7.80730738287793,1.15641075134942,12688,14237.9888917167
12689,616.1004,0.104723244897961,1.00593714285714,1.01769673469388,0.998174836734695,0.991232326530612,8.8632193914302,0.946627120459452,12689,14239
12690,617.1004,0.107594092436975,1.00368058823529,1.01689747899159,0.997244756302524,0.992111991596639,8.48945148895062,1.06212235001284,12690,14240
12691,618.1004,0.106052452581032,1.00669986794718,1.02212545018007,0.998239722689076,0.991300596638656,10.9342858764389,0.95559061361683,12691,14241
12692,619.100400000001,0.115065073229303,1.00797639855943,1.02822040816327,0.996651546218484,0.990023385354141,13.7845622705502,0.787899731950548,12692,14242
12693,620.1004,0.124396044417767,1.01004656662665,1.02855328931573,0.994847348139255,0.992476897959184,13.9402324644243,1.11003256690695,12693,14243
12694,621.100400000001,0.123556478991599,1.0085999639856,1.0244181272509,0.997073391356544,0.991975010804321,12.0064447579797,1.04413751843981,12694,14244
12695,622.1004,0.126764592107811,1.00765013824885,1.02968942493126,0.998768987801573,0.992330851411532,14.4715405611168,1.09085745106128,12695,14245
12696,623.1004,0.126620147233087,1.0094934562212,1.03378654765132,1.00037104798048,0.992702613019401,16.3875393596232,1.13966772430979,12696,14246
12697,624.1004,0.126475702358363,1.01133677419355,1.03788367037138,1.00197310815939,0.99307437462727,18.3035381581296,1.18847799755829,12697,14247
12698,625.1004,0.113712381752702,1.01001218487395,1.0285787394958,1.00298793517407,0.992929518607443,13.9521341129139,1.16945919152829,12698,14248
12699,626.1004,0.121165889555826,1.0062012845138,1.02318732292917,1.00330957983193,0.992086625450178,11.4308653177828,1.05879191321188,12699,14249
12700,627.1004,0.119098643457382,1.01126025210084,1.02571990396158,1.00236085234094,0.99793724729892,12.6152140783091,1.8269466797777,12700,14250.0141104442
12701,628.100400000001,0.137133032412942,1.01129963985594,1.04097289315727,0.999694609843936,0.991728067226889,19.7481976302785,1.01171517240858,12701,14251.9856643457
12702,629.1004,0.123518219687869,1.01369260504202,1.04350513805522,0.999296463385355,0.993568463385353,20.9323891992196,1.25334915902454,12702,14253
12703,630.100400000001,0.131139942376941,1.01583783913565,1.04848705882353,0.998734049219689,0.99445256422569,23.2621593473287,1.36942678157257,12703,14254
12704,631.1004,0.127648058823523,1.01265764705882,1.04628352941177,0.997700647058825,0.99386688235294,22.2316899194212,1.29252994327486,12704,14255
12705,632.1004,0.153983591836742,1.01198158463385,1.04394962785114,0.997416445378152,0.995610577430971,21.1402526129178,1.52146760498945,12705,14256
12706,633.1004,0.16367944897962,1.01390326530612,1.05106163265306,0.996393081632653,0.993115999999998,24.466145827867,1.19394318216555,12706,14257
12707,634.1004,0.102714465786309,1.01641016806723,1.05294006002401,0.998202776710684,0.995113196878752,25.3445829242719,1.45616424889119,12707,14258
12708,635.1004,0.128350362545014,1.01368966386555,1.05167418967587,0.994983282112846,0.993429290516206,24.752605033489,1.23507651970938,12708,14259
12709,636.1004,0.124823001200479,1.01374444177671,1.04717441776711,0.995205703481392,0.993081402160864,22.6483093704516,1.18940067442359,12709,14260
12710,637.100400000001,0.163831581032418,1.01379076830732,1.04597561824731,0.994653097238895,0.993310218487397,22.0876968146347,1.21944301119358,12710,14261
12711,638.1004,0.153574521008404,1.01477630252101,1.05470327731093,0.994556621848738,0.99349793277311,26.1691426053137,1.24408887398409,12711,14262
12712,639.1004,0.140522578631444,1.01194146458583,1.03872441776711,0.996629683073229,0.993246690276112,18.6967094420117,1.21110210324033,12712,14263
12713,640.1004,0.121816110444193,1.01118466986795,1.03814578631453,0.998452180072028,0.992776344537815,18.4261153583924,1.14934827088749,12713,14264
12714,641.1004,0.108929002400964,1.00712666266507,1.02176833133253,0.995865051620648,0.992229386554621,10.7672810465718,1.07753566826788,12714,14265.0169138055
12715,642.100399999999,0.117301587034799,1.00812644657863,1.02157711884754,0.998109546218489,0.99048182472989,10.6778614913031,0.848090323782878,12715,14266.9829147659
12716,643.1004,0.128700121248498,1.00689929171669,1.0297062545018,0.996034504201681,0.991162668667467,14.4794108249906,0.937481422619594,12716,14268
12717,644.1004,0.119727015606242,1.00803015606242,1.02925320528211,0.994583290516206,0.99008081872749,14.2675446398897,0.795440420895875,12717,14269
12718,645.1004,0.129892621848739,1.00992369747899,1.0313187394958,0.994703151260504,0.992842201680672,15.2334813086455,1.15799495486507,12718,14270
12719,646.100400000001,0.114795319327711,1.01068609843938,1.0324156542617,0.994849261704679,0.99191153421369,15.7464479726022,1.03580338799695,12719,14271
12720,647.1004,0.102866444177672,1.00825566626651,1.02818824729892,0.991730702280913,0.993473984393758,13.7695224043639,1.24094458227863,12720,14272
12721,648.1004,0.110719986794739,1.01231092436975,1.04967190876351,0.992367773109245,0.989959433373348,23.8162484524224,0.779503185370175,12721,14273
12722,649.1004,0.140907711884745,1.01267800720288,1.04065792316927,0.996586476590635,0.993639079231689,19.6009035022294,1.26262063483693,12722,14274
12723,650.1004,0.162155775510193,1.01052673469388,1.03815591836735,1.00003975510204,0.993985122448981,18.4308535618447,1.30805422355158,12723,14275
12724,651.100399999999,0.112638172869156,1.01139451380553,1.03415764705883,0.999859935174074,0.997836448979588,16.561082127925,1.81371240973638,12724,14276
