"age";"Ca";"Ti"
13975;4.81014767719056;2.34263577291905
13976;4.7592712240341;2.26759658344601
13977;4.9094602764606;2.49697528170492
13978;4.82092263265468;2.27452339792836
13979;4.90294408306712;2.42363284293196
13980;4.79136436014291;2.26816180347365
13981;4.86843586761689;2.37125032533212
13982;4.82094313194311;2.28716949536906
13983;4.807518365617;2.30508036298657
13984;4.86950139369856;2.34784796588366
13985;4.88233455020945;2.36756358728549
13987;4.7606990647799;2.21506609236311
13988;4.82997506039938;2.22924210773199
13989;4.79962434352066;2.15190616096036
13990;4.92303134230284;2.30917552526701
13991;4.80013313424775;2.1736918345875
13992;4.93511320284045;2.29178307852083
13993;4.92932060224504;2.34442644379057
13994;4.84528665982395;2.20868212529222
13995;4.92392462078036;2.37725184805781
13996;5.00023658498923;2.37235165949864
13997;4.88534687641079;2.23724418651467
13999;4.92983747587759;2.28661208924502
14000;5.0562989995667;2.48746339088267
14001;4.80695432745578;2.17504288354985
14002;4.8681673914002;2.19412106993488
14003;4.9250873643624;2.29288435165207
14004;4.83902180787417;2.27001204640743
14005;4.80276719941117;2.12863856339363
14006;4.84728448440114;2.26063321919388
14007;4.94184630938745;2.33032827838045
14008;4.93273253055701;2.30285826962849
14009;4.85902328262543;2.29291785567097
14010;4.7961058407545;2.23399176778244
14012;4.84018242631923;2.18382736811309
14013;4.883730774754;2.23420473476767
14014;5.06151360740197;2.39505069231247
14015;4.88333776424174;2.28813178112627
14016;4.98406952430084;2.38556146454721
14017;5.01329674461823;2.41056640463578
14018;4.84208094830818;2.21463499217945
14019;4.87928632548547;2.10724582104401
14020;4.94619421947537;2.23535548658952
14021;4.86406260256554;2.14671881931549
14023;4.92164831511696;2.25591533357113
14024;5.0808875116089;2.41410330414624
14025;5.03292391747061;2.15105380482976
14026;5.0241576818659;2.15497489134003
14027;5.2629985401373;2.14611261336471
14028;5.36353645611558;2.11323771889431
14029;5.1238344141635;2.14084301313345
14030;5.17014430984639;2.04776206046449
14031;5.18533682959346;2.16424383052121
14032;5.16902730249413;2.04794120172872
14033;5.03293329355724;2.01432199917628
14035;5.02187433158987;2.20197323751878
14036;4.92608026459419;2.04145907861307
14037;5.03383180748147;2.28497679519167
14038;5.11721032290348;2.15386618234651
14039;4.89046983355152;1.98612969136368
14040;4.91278617045276;2.27055475173982
14041;4.99991864600326;2.22636323787021
14042;4.9345484183708;2.28525202837464
14043;4.82302617862357;2.12969456833327
14044;4.93864909469108;2.07139173914172
14046;5.2592040577894;1.42853490669123
14047;5.229123818503;1.28310652590062
14048;5.30403654001756;1.54084060241224
14049;5.36540749536957;1.33807543061436
14050;5.1555146904821;1.49913637617883
14051;5.54952439917155;1.65847788759398
14052;5.4857994633256;1.57491346768453
14053;5.46057356716546;1.81401703174158
14054;5.05601393701897;1.6207423758199
14055;5.00871031714153;1.69352854440067
14057;4.78287643953588;1.87674587089035
14058;4.8246350820255;2.19970856149465
14059;4.7392273982652;2.01335436683611
14060;4.95729191925893;1.85130256142622
14061;5.03727200683067;1.70697461646903
14062;5.11938990469679;1.68154275607534
14063;5.12319119514827;1.83774482419523
14064;5.22760873645395;1.88089578597685
14065;5.08833538458759;1.63959467598526
14067;5.2254572887585;1.88261413108477
14068;5.22602737325634;1.86676065028781
14069;5.18634130584686;1.8480861577647
14070;5.13184906489;1.83953837760814
14071;5.09283842795117;1.5926349713413
14072;5.17664169065104;1.74294841311852
14073;4.88195679097569;1.8163850897525
14074;4.860073825624;2.00961187632035
14075;4.99456781410462;1.8871812964912
14077;5.21098002359292;1.95952046831113
14078;4.85803503803351;2.11423649370963
14079;5.02765337514606;1.9431333285453
14080;5.39820821211028;1.83411605675164
14081;5.21867164188327;1.78488226585107
14082;4.96173095408455;2.1430202971903
14083;4.23037524092568;2.44762019235518
14084;4.49188917462627;2.15762222605857
14085;4.87141020386676;2.02073304465554
14087;4.90179608989284;1.86475515083059
14088;4.93602993103872;1.89621475175309
14089;4.6251018681157;2.05627738379682
14090;4.30004642930392;2.24223350535086
14091;4.55715476238697;2.0337626312182
14092;4.87624709211791;1.90698793612037
14093;4.69635700425609;1.86307944443488
14094;4.45740958059483;2.16698376856248
14095;4.48943851452614;2.08765796658548
14096;4.77608133988771;2.15078319373641
14098;4.54707233754591;2.11206442070818
14099;4.52687121702699;2.06433402540742
14100;4.31151134402872;2.26521514342496
14101;4.63655421360835;2.20394656252134
14102;4.76385056902838;2.04453858343187
14103;4.64302978440711;2.07951658976603
14104;4.70354338621543;2.04669234856457
14105;4.24180363592213;2.56518075897921
14106;4.31970432531782;2.35086361397937
14107;4.05123347463434;2.14438820671891
14109;4.52822189671826;2.20767723442311
14110;4.6218073972268;2.1176545895634
14111;4.43748832782716;2.1248968092921
14112;4.27828473290488;2.2940372258204
14113;4.03388593097049;2.22351889175093
14114;4.02133098712367;2.11827520724498
14115;4.12855700532637;2.11264306234125
14116;3.94129632336191;2.11224050616837
14117;3.85312199548399;2.18852262596962
14118;4.4558728246251;2.35649751705816
14120;4.53688837084608;2.23520995494284
14121;4.6928755535679;2.38827492844332
14122;4.73071684188829;2.37481499670234
14123;4.74181144609086;2.41835932974485
14124;4.73658102680568;2.40467223148232
14125;4.55556167022587;2.32342980791916
14126;4.36028292554533;2.37030878303984
14127;4.15518136250753;2.21188901599429
14128;4.43502261435919;2.17262840194839
14129;4.51269879625762;2.198076029139
14130;4.32709371267233;2.09037373463818
14131;4.00610345030653;2.13060424484776
14133;3.4304008413409;2.28452271789314
14134;3.37135154572492;2.359725304445
14135;3.54826541352132;2.38585913939025
14136;3.89722605521915;2.39093935521866
14137;4.04059631072715;2.20693044419772
14138;3.81475571280776;2.28697927386295
14139;3.5407036246375;2.34811093901391
14140;3.32433043355207;2.46022853035683
14141;3.28749037182618;2.56206336679384
14142;3.51956416244724;2.45708079935459
14143;3.45885502149083;2.51828762811302
14145;3.35722423473218;2.46654852655435
14146;3.18807190928649;2.46911850434129
14147;3.2757246226446;2.67299861074379
14148;3.28361197545396;2.56616687272596
14149;3.74200706234572;2.53299170084892
14150;3.97771104533174;2.27194202395921
14151;3.68750640230999;2.44208226377181
14152;3.97431540323135;2.59980346981002
14153;4.38394542673093;2.31150013280322
14154;4.41828139224557;2.32670859682162
14155;3.79634847047578;2.07314350054968
14157;3.85864843098726;2.17787761977129
14158;4.08990876386651;2.25251310793873
14159;4.15581495695639;2.31548030554084
14160;4.39168427633903;2.44174841697579
14161;4.65131519358686;2.36902277237443
14162;5.22289077587322;2.31818777971877
14163;5.32877264745228;2.11885160122087
14164;5.56440033877041;2.0753012124317
14165;5.39623174345223;1.85949462530074
14166;4.8194736851241;2.10033674787478
14167;4.29296050539166;1.96645537442601
14169;4.25938856671135;2.13021694600155
14170;4.46892533189827;2.22598740678075
14171;4.35979915012935;2.36027226171883
14172;4.1862840267695;2.35945339444867
14173;4.49023031511651;2.05707462132405
14174;4.22889554769885;1.89762064860746
14175;4.48318278123314;1.96394357965589
14176;4.614806175002;1.81916829367831
14177;4.45042450296178;1.71881853919289
14178;4.91958882319257;1.82418949107836
14180;4.99232279351603;1.64461023424255
14181;5.37978583945574;1.63972063350145
14182;5.40985522523571;1.64694263661556
14183;5.3847064271141;1.74530080980622
14184;5.06395917961617;1.77474824720809
14185;4.87726889985546;1.89859150957277
14186;5.34487341604399;2.15805573622497
14187;5.52549618751993;1.47962007694174
14188;5.81905770401239;1.59799938554889
14189;5.6800787410778;1.39244359069117
14190;5.99706369260849;1.57901705946846
14192;5.68828203883408;1.47571033525114
14193;5.55025194541623;1.52925865920351
14194;5.33179832565953;1.628208595618
14195;5.64793879320507;1.68251008878213
14196;6.03491452752116;1.70358753925064
14197;5.33351285473765;1.56516005324861
14198;5.15669590962438;1.57400152538557
14199;5.38862555305222;1.96649421706624
14200;5.0693480028709;1.83752119005901
14201;5.31629623236288;1.78792620265774
14203;5.59727653462114;1.75274302253913
14204;5.61140151503211;1.75331205582931
14205;5.22136790553111;1.51374494775454
14206;4.85498587446847;1.58296657348073
14207;4.85552675299019;1.80831252360105
14208;4.78540710427327;1.85987286884847
14209;4.96303880243777;2.06649819381002
14210;4.97770387157035;1.87142707422352
14211;4.97378755814253;1.61942423322437
14212;5.42653551659514;2.06374979129677
14213;5.26999911981043;1.71978193820498
14215;5.55889982614013;1.48493360740052
14216;5.09477772200131;1.62500538545816
14217;5.47050675117676;1.47405166401437
14218;5.47068391583228;1.53041769809074
14219;5.46376700034324;1.79895462818286
14220;5.11882776081738;1.76110480004864
14221;4.84155482985904;1.75973175911708
14222;4.78434326119238;1.78803028049947
14223;5.04664901664383;1.9192634629069
14224;5.23085355334152;1.88913770753658
14225;5.17924459978739;2.26600292117729
14227;5.09555561604695;2.31826936723583
14228;4.86372469195554;2.29155874069512
14229;5.02922159422236;2.34882778952985
14230;5.02962156073302;2.84005545467903
14231;4.77673524414685;2.68501338967308
14232;4.73382111690263;2.55063504914632
14233;4.80675263189148;2.57366657193859
14234;4.76282829761625;2.49283737526382
14235;4.87542801225093;2.55155720183805
14236;4.39747399121444;2.75235931101066
14238;4.37209163428422;2.59990702785984
14239;5.10982406347485;2.75230357765874
14240;5.14260041968984;2.42673596397765
14241;5.23750959096358;2.20420313766817
14242;5.4194516278314;2.32808975300652
14243;5.5142051145213;2.19360269789864
14244;5.25356423543428;2.21448451694902
14245;5.04255468563272;2.08919041940541
14246;4.48743524651411;2.20104046939322
14247;4.49099913603092;2.36292701679763
14248;4.80520624075346;2.32114892384323
14249;5.25661274207052;2.14743639637503
14250;4.83134081212537;2.1996969221815
14252;5.15169777363995;1.79444615578952
14253;4.99070745162561;1.90460708626591
14254;5.47886789115766;1.6850465322248
14255;5.10502517218473;1.69229258748096
14256;5.20641017752229;1.65148372051913
14257;5.35975169586024;1.64670891347666
14258;5.43275410151619;1.75203392842946
14259;5.79510338323707;1.57628959245978
14260;5.58412552459243;1.67376454939115
14261;5.2118844705219;1.74523843423379
14262;5.2658776401823;2.0556101898507
14263;4.99001887035584;2.34687435385548
14264;5.16780599399892;2.27418142891248
14265;5.38763501011587;2.01382320293529
14267;5.58656513549556;2.11974933194175
14268;5.60855850556006;1.96653285241842
14269;5.93285234699097;2.25583312133344
14270;5.97840184431962;2.2946396680364
14271;5.06200562274554;2.16174658576717
14272;5.30523566459766;2.03992344028997
14273;5.83697418232646;2.05517859104836
14274;5.099412639673;2.2218678953366
14275;5.35834569257809;2.04415968790556
14276;5.34081926293234;1.96476794593671
14277;5.34378739734349;1.82428368132839
14278;5.35082045384959;1.80192961615108
14279;5.37238421210911;1.83883565307385
14281;5.2678237661546;1.82165363823633
14282;5.67927530058909;1.83526562394063
14283;5.89057705814413;1.79050217242919
14284;5.08729956401132;1.86239104885151
14285;4.68379818970493;1.99041855395931
14286;5.0151297480401;2.11678852452761
14287;4.99024670077659;2.06555789472848
14288;5.1745218806149;2.01589643711914
14289;4.89842321032291;2.10901537696586
14290;5.38992646701193;1.8699278488657
14292;5.55889212496096;1.91802885117974
14293;5.10891073679591;1.94598754278551
14294;4.79790026479017;1.86116633199814
14295;4.75426476188335;1.98073140040063
14296;5.35860235510773;1.77274667098325
14297;5.07470828726221;1.92689514363298
14298;5.17008251829509;1.73037692796295
14299;5.75577198939843;1.50537228716387
14300;5.76400935661284;1.61748614780833
14301;5.46740568791737;1.78215856963174
14303;5.50827734659564;1.86816401847852
14304;5.40432284368396;1.7256625587854
14305;5.66154470573407;1.84188596028432
14306;5.68153183737197;1.62700788531996
14307;5.24631019499444;1.92327104085194
14308;5.27007529488825;2.32256926511431
14309;5.01768848165742;2.13388883008164
14310;5.52419238215772;2.1825777218287
14311;5.55944332630211;1.89440639099414
14312;5.4655415847011;1.85826932925203
14313;5.96485225160364;1.82047528902752
14315;5.49133851848493;1.80577296567123
14316;5.03232254759289;1.96095608561372
14317;5.91735077240121;1.95070623262712
14318;5.63148054777995;1.97817048843791
14319;5.32686908908073;1.81413001667993
14320;5.83709261706885;1.84811967279553
14321;5.59132219106965;1.96004222224222
14322;5.00379010189298;2.38335831899898
14323;5.72521027677568;1.99960812789243
14324;5.28164235908725;1.85989493990211
14325;5.07854279349607;1.75101652310747
14326;4.74738407966601;1.85748620223614
14327;4.82240748686406;2.03375000744639
14328;4.92729539217369;2.17716003043006
14329;4.60665323130793;2.3026707055263
14331;4.35046344021606;2.18664699425849
14332;4.45579256478989;2.26057488136926
14333;4.51971521246517;2.49432119967867
14334;4.85848197348014;2.24127855020547
14335;5.36092063183195;2.09017094843604
14336;5.32630719587318;2.1211628009438
14337;4.75037494189726;2.17101344017138
14338;4.22527487697108;2.20432557092181
14339;4.3268030385104;2.12783496769761
14340;4.62565027716805;2.14532633764111
14341;4.64969835072694;2.35398352283721
14342;5.00773882015773;2.20706156401623
14343;5.58396902743697;1.90965366971885
14344;5.17503153407748;2.01404676378408
14345;5.02272658935761;1.94323622943391
14346;4.90245522166381;1.97470673777553
14347;4.9539681284053;1.78217491353178
14348;4.9153166969946;2.03500518325063
14349;4.94629476732783;1.70222727284454
14350;4.81277841635216;1.98492476403949
14351;5.30790737350114;1.73305439577771
14352;5.4787275482627;2.05988170147185
14353;6.21257221494405;1.66603710580644
14354;5.93147807844005;1.88598861756069
14355;5.95459477363485;2.15431043760528
14356;5.67088532299519;2.13233378123822
14357;5.26016690116281;1.824041771619
14358;5.61041178812775;2.10650378997599
14359;5.35450352953858;2.10202047859131
14360;5.52468421790595;1.86971440624623
14361;4.75964103269639;2.49267397920885
14362;4.52061723294058;2.60699820672308
14363;5.17046765475031;2.432782744258
14364;4.68826312469553;2.53408890791506
14365;4.08361779242798;2.73698710750855
14366;3.61367189591443;2.9470232348198
14367;4.03183502198975;2.87600118759917
14368;4.63392736370403;2.53337583027835
14369;5.078443573971;2.56630586746655
14370;5.09852702839916;2.20945473346892
14371;5.60202612894951;2.15199473596907
14372;4.9127550438057;2.10280054342329
14373;4.99442616000249;2.11778732394404
14374;4.95636258883228;2.28018655576171
14375;4.91662380340679;2.28800185347348
14377;5.46534601665897;1.84885354826651
14378;5.36128616649023;1.98030609036607
14379;5.56269690781029;2.3417658956312
14380;5.6010931569647;2.02642418840095
14381;5.42096562129503;2.00502637304885
14382;6.5377705505639;2.09567891354696
14383;5.87449679197127;1.69400275635572
14384;6.46182145330033;1.68203826474765
14385;5.98945233268004;1.84353627861394
14386;5.85446156598657;1.96264126787594
14387;5.97152760479772;1.97791120846776
14388;5.6715257223974;1.94371432694538
14389;5.7455771415454;1.91542999819001
14390;6.4267227908874;1.8055791673315
14391;5.80671638451095;1.68844218221399
14392;5.87208486277503;2.1999091024581
14393;5.65318418332839;1.91569898382805
14394;5.75643293305739;2.12786203799622
14395;6.05812359666882;2.23035625869446
14396;6.03554783224709;2.07666056219871
14397;6.23108708774903;2.18229142051152
14398;5.94289354815361;1.97696446938934
14399;5.72335540172512;2.00443299261291
14400;6.1009613270707;2.27342201362991
14401;5.9537315377969;2.03629422928438
14402;4.8846529972526;2.30380887375252
14403;4.33746113920193;2.65118364322863
14404;4.72924295008718;2.59204330323741
14405;5.23878579668328;2.5686827021424
14406;5.33319160174181;2.25875860059395
14407;6.0421864522729;1.74638799737943
14408;6.83730615412227;1.83862583435456
14409;6.80339561376517;1.76636808908336
14410;5.80763921740281;1.76715983015612
14411;5.78125906969262;1.7943231549247
14412;6.14687306542368;2.03917335149637
14413;6.22424292412894;2.08775374401923
14414;5.68791623688072;1.94827586311824
14415;5.96698190027703;2.02334886606369
14416;5.91566700446154;2.0657645548696
14417;6.84532200553107;1.82534335188758
14418;6.35591093977413;2.16377992739444
14419;5.96291384074275;2.06997835942647
14420;5.43556510056964;2.13140974853906
14421;5.5604258402335;2.30122935130944
14422;5.83446915075517;2.41172624943629
14423;5.3964952089944;2.26675102598411
14424;5.18608658783937;2.51072830962134
14425;4.83481361228127;2.31459571664051
14426;5.03497915482475;2.5405160487967
14427;4.98477602814994;2.43498128222595
14428;5.06984923224731;2.58117801577092
14429;4.76386268011688;2.21625177496402
14430;4.77665613345954;2.27008264724913
14431;4.82461795143632;2.26122251061364
14432;4.35593466226584;2.46291186606654
14433;4.80749668175506;2.50228916654692
14434;5.07374146331992;2.46141652991164
14435;4.89948897838622;2.44364646154213
14436;5.00091839184515;2.41328545257987
14437;5.23269605972849;2.40930614667155
14438;5.36628861536917;2.36765012120712
14439;5.07620487159343;2.37667067847683
14440;4.9853500829461;2.49888655348538
14441;5.0506300611701;2.19848370244942
14442;5.83759881048129;2.53382278921155
14443;5.28229184505562;2.23904972444592
14444;4.79360362309787;2.36872243147515
14445;4.98556518224205;2.54588046121112
14446;4.97909284360131;2.45036000697907
14447;5.00456002434043;2.41616153841998
14448;4.99042609446917;2.38475905040445
14449;4.98911470641553;2.40767566004892
14450;4.92353963640848;2.37609376856257
14451;4.84296030171524;2.30648492034457
14452;4.95255905027971;2.29052903603961
14453;5.24051323523724;2.40517874335533
14454;5.16812741946025;2.38308668103027
14455;5.18773421506529;2.26836217096681
14456;5.24092341907423;2.4700756676643
14457;4.81149421962148;2.52283312966689
14458;4.69930952718114;2.53025092522326
14459;3.96387358849574;2.7374574854048
14460;3.14253550328362;2.94344809482364
14461;3.72082498759262;2.75914318543154
14462;3.97610129851078;2.78328332994925
14463;3.58376398648862;2.71574084865836
14464;3.40053983486626;2.78535062408595
14465;3.75621786471352;2.71419729378931
14466;3.88914211082709;2.68423197951847
14467;3.98991144781733;2.68923775665665
14468;4.38004896597833;2.42897941723407
14469;4.76447883059176;2.44184643688014
14470;4.60567186206555;2.43220600958678
14471;4.5580994429638;2.51044068760241
14472;4.45228394948392;2.5915718010341
14473;3.87801921733486;2.72561710926735
14474;2.98970360367622;2.8485916948452
14475;3.13777130089513;2.89932054366648
14476;2.85916973085222;2.8431025878187
14477;2.94331080411036;3.04449488505335
14478;2.97684521707579;3.00808223612499
14479;3.00900193631761;2.94375629029742
14480;3.0921781515524;2.84394110694796
14481;3.36107855506847;2.68203003349521
14482;3.07662228064198;2.7616533856312
14483;2.58442786300702;2.89404244373845
14484;2.43893238804952;2.88156792495581
14485;2.39259728723842;2.99963698559313
14486;2.356629831576;3.02168584502542
14487;2.34486302262739;2.91940446077949
14488;2.31392442887616;2.83771005070355
14490;2.22805962508342;2.90713668539531
14491;2.42972462501352;2.90930753574889
14492;2.66586957902747;2.89202533036506
14493;2.39601161300914;2.91480998781151
14494;2.16466925110262;3.00521909730332
14495;2.24772738018118;3.01982902694283
14496;2.37972200342818;2.96572512861964
14497;2.12847410719252;2.97628061458967
14498;2.13657497220319;2.92544735643729
14499;2.18571547403189;2.90698572012681
14500;2.12237739448824;2.86124957572068
14501;2.23458154360209;2.96820378493402
14502;2.47141574535983;3.16285425399616
14503;2.29590420790584;2.92774203892984
14504;2.26901833823651;2.87433822570604
14505;2.31101914677086;2.89982832937827
14506;2.37739309562396;2.96814728244213
14507;2.34981722751451;2.83330116080007
14508;2.29130835426153;3.00180417315609
14509;2.35221830324157;3.03985096668363
14510;2.33408457519405;3.0015065240756
14511;2.42316348744934;2.96651829305074
14512;2.3339654756395;2.77192764081044
14512;2.34559810795681;2.86040462869983
14513;2.43082701303542;2.91056165288622
14514;2.21617462586872;2.86879460220529
14515;2.23982284501314;2.95893373105437
14516;2.26051360051751;3.00878664774567
14517;2.31210348450883;3.00234008251492
14518;2.30077092994109;3.00363593551606
14519;2.23320207600938;2.96633273646011
14520;2.22224683024361;2.98793169603696
14521;2.17397423901531;2.93991701252555
14522;2.15796557345531;2.9032396133302
14523;2.19610347653909;3.05629514312904
14524;2.13423161519419;3.07391582409474
14525;2.14713438956715;2.90258545346325
14526;2.2492234522095;2.86000069458598
14527;2.2845636709304;2.78628919053335
14528;2.30170530442673;2.7850640492071
14529;2.27229738185889;2.80245247805633
14530;2.2969522354619;2.84852777907876
14532;2.30793542595367;2.7936261139265
14533;2.28658130002695;2.8206116057566
14533;2.34833629302524;3.01028777777321
14534;2.21100114790584;2.86837570281754
14535;2.39224937677509;3.09493416983613
14536;2.25199334144404;2.87415084954562
14537;2.2961171736993;2.89822199695196
14538;2.171129317522;2.92012023429804
14539;2.24424967128767;2.97329015153897
14540;2.24799719596986;3.10407644381491
14541;2.08932591698099;2.9860753340473
14542;2.11305210786656;2.98492371903961
14543;2.19720622432866;3.01146319275549
14544;2.21772289215337;2.95041781481157
14545;2.22295014110552;3.01512837862605
14546;2.22458436461378;2.98321110659212
14547;2.17255146148164;2.94705875568444
14548;2.24642811922517;2.90189961095423
14549;2.29260345272365;2.90269510908871
14550;2.41332714030486;2.8900154416918
14551;2.28766655848187;2.81584302022416
14552;2.41976867108505;2.79201625751716
14552;2.48380120696942;2.77221873580502
14553;2.6530479514453;3.02119222399095
14554;2.35822409958059;2.7501719756209
14555;2.33044264951889;2.85625128074071
14556;2.28436971320354;2.91458763811944
14557;2.37460721917991;2.94781064051026
14558;2.61211923545068;3.07856174350669
14559;2.54777948793193;2.96973992407543
14560;2.46833953686269;2.86052135713854
14561;2.46235680500725;2.92033340565764
14562;2.4177012471965;2.83687091347511
14563;2.27870474084606;2.80614646619876
14564;2.37069842405779;2.81800782873854
14565;2.35871585290117;2.98372146934054
14566;2.27267148483361;2.92718747943165
14567;2.25981895256166;2.91957111423986
14568;2.27230829297533;3.00887698360314
14569;2.39227597975446;3.03895015151902
14570;2.34891602104634;2.97985278003558
14571;2.37739636583815;3.03188240085154
14572;2.29937402970039;2.98566572805074
14573;2.33193607390519;2.88536711722983
14573;2.4101916433734;3.2187783617208
14574;2.3843358266003;2.98120000820124
14575;2.47983140113765;2.99062319483208
14576;2.22551019388573;3.04984481695246
14577;2.21877891457628;3.0620745748694
14578;2.13942699046935;3.01477829490667
14579;2.59342499938177;3.07339532590783
14580;2.32817411616566;3.0175450823605
14581;2.43120123535632;3.04007885328708
14582;2.3684624851276;2.98141070608625
14583;2.38692054416375;2.96467313879683
14584;2.23015665646137;2.89664696488584
14585;2.38119280393885;3.13379839766974
14586;2.43763183674716;3.10037300777961
14587;2.638907762951;3.07424340643068
14588;2.86883205011415;3.01279410128594
14589;2.65763777577298;2.96903553406471
14590;2.4791636185028;3.00000925822572
14591;2.45501512076906;3.03006981185613
14592;2.54217608391264;2.99681996471405
14592;2.46305977447617;2.9771464070269
14593;2.33852934652978;2.9090742049974
14594;2.38489363175203;2.95235745666394
14595;2.47677179396504;2.91450114403997
14596;2.56416695651195;2.98720038667889
14597;2.54765087351484;3.15341751643991
14598;2.75080920770277;3.11703668919538
14599;3.1551455667402;3.06003111995666
14600;3.09110362058856;3.11850826199211
14601;2.73661308137764;3.04319178772071
14602;2.95839650517798;3.00795825142563
14603;3.06902977086944;3.13459779549801
14604;2.85169979890782;3.06818464936402
14605;2.64350854916626;3.04947720731276
14606;2.52297383423101;2.99706908138
14607;2.37781690967135;3.02112475814647
14608;2.39354714351688;3.00491236290353
14609;2.37253254395087;2.99164407305603
14610;2.44258457110889;3.07616127635792
14611;1.94835632323681;2.99776643105008
14611;1.99836545722436;3.07430863844524
14612;2.38484389238192;3.10874578030125
14613;2.80581977019453;3.07426834786513
14614;2.92033097517703;3.02291756395213
14615;2.99001525877055;3.01038779880326
14616;2.91155116834215;2.99512356567144
14617;2.94889988624254;3.00966483025116
14618;2.88474148277629;2.96715975206364
14619;2.80779253475633;2.97117295706639
14620;2.67067064975382;2.97036973864274
14621;2.60535279626939;3.02330320330383
14622;2.74022040412316;3.06423344983248
14623;2.54282781963462;3.01378051570262
14624;2.50816935299508;3.00768480300196
14625;2.53268227832544;3.02881546980087
14626;2.48266736901464;3.06101859618523
14627;2.42390429616359;2.94843594897
14628;2.59442153658951;3.1813927759833
14629;2.64881891081658;3.16041643736116
14630;2.45536092001975;2.92898778093933
14630;2.46825846307347;3.00889767464784
14631;2.4763349343181;2.97642317307955
14632;2.44824282189206;2.96828806499507
14633;2.69886130883705;3.03718711410759
14634;2.84516865533784;3.0767657960759
14635;2.6571883986932;2.83036184469813
14636;2.70438119730956;2.94245906985792
14637;2.64809149653869;2.98004565318511
14638;2.68422467224186;3.14361190647604
14639;2.6677026579355;3.01688214689411
14640;2.35887490671818;2.89416289216776
14641;2.46807130140588;2.98151953354631
14642;2.54330724514949;2.93891851580333
14643;2.62988937740529;2.8795875131087
14644;2.6138900745249;2.79751102315013
14645;2.61498081417569;2.87295375663158
14646;2.7524155308066;2.9192947308446
14647;2.8695489543678;2.97957535529668
14648;2.67132680142845;2.91789611982238
14649;2.50362920220699;2.94501499637232
14650;2.6344862347404;3.00037020438952
14651;2.77962554222841;3.03828019665278
14651;2.7099051593262;3.00051848579406
14652;2.67813617937977;3.00261473830969
14653;2.56052669586563;2.91265631703153
14654;2.3760131074167;2.91541420814557
14655;2.43267104725893;2.95512853705696
14656;2.60178297099064;2.95455231918394
14657;2.37737078483268;3.00046088030544
14658;2.43103279178792;2.97097828797909
14659;2.25397318308971;2.96366686738641
14660;2.2487327934067;2.94864255335998
14661;2.37036251199681;2.99623529508382
14662;2.44512263481038;2.96883015751563
14663;2.451301582684;3.09027001912911
14664;2.62052906283999;3.00390218457129
14665;2.49534938333787;3.01626905428386
14666;2.43459512452692;3.04346799059839
14667;2.50131284713242;2.94864087357825
14668;2.84939320558337;3.13583439584356
14669;2.85863996194076;3.06056096744863
14670;2.82974729035617;2.98026657706212
14671;3.01085004329992;3.06256363820853
14672;2.92253837379903;3.03474657001874
14673;3.01157518255471;3.01238179683518
14674;2.97167720708493;2.96983275528628
14675;2.93058800147583;3.04762633707978
14675;2.9311656908846;3.04447037167876
14676;2.7721270213053;3.0864807938958
14677;2.61476093097676;3.06468844082513
14678;2.59546774224019;3.17497590266635
14679;2.24991671255932;2.95994433187949
14680;2.20147682513499;2.9721889090861
14681;2.33416918975776;2.94909441896136
14682;2.33996155581475;2.9671317586016
14683;2.42134212287099;3.04075245765
14684;2.43082877007039;3.05090477006488
14685;2.33088567796396;2.96918039967892
14686;2.36086689284589;3.04215582973788
14687;2.32733740962449;3.03342030154465
14688;2.33759720759463;2.92657655334495
14689;2.38042267400976;3.04003353425147
14690;2.17936410520263;3.00665101860156
14691;2.13156484129415;3.06327161686199
14692;2.1678482699748;3.03314328577133
14693;2.50688002997854;2.99672717321661
14694;2.82700806904529;3.01367267338924
14695;2.88706811137783;2.96765001162357
14696;2.97197915741301;3.07472215135494
14697;2.91243099890409;2.98298869006147
14698;2.79638999426543;2.93042589033573
14699;2.95060231302578;3.02526993730226
14700;2.96834331275535;3.04568022944309
14701;2.6915680281208;2.98769020792071
14702;2.48958226373248;2.96478768338033
14703;2.59318234276327;3.008310339403
14703;2.64318099849893;3.01967615771774
14704;2.58940883822773;3.09768042380831
14705;2.68656441497107;3.08270396664016
14706;2.59319888439433;3.15896134026563
14707;2.36213934865785;2.94782254993411
14708;2.35416276771065;2.97795605870876
14709;2.34423401058654;2.98625089262327
14710;2.32525841622237;2.96900657746447
14711;2.3554068454887;2.98444037118115
14712;2.41113245839382;3.03915717619376
14713;2.55098906663915;2.99103244636908
14714;2.64061378826999;3.18645736158418
14715;2.58237019857203;2.93283693958108
14716;2.64248991823563;2.99561133163187
14717;2.73160395658618;2.99986002931538
14718;2.69280413607419;3.01090233036129
14719;2.63139665354478;2.97293833016089
14720;2.63894258841624;3.03613003066663
14721;2.56122997880111;2.96992935058846
14722;2.43520238796957;2.95665692107609
14723;2.49852457224233;3.04470703593167
14724;2.43428518853537;2.88694766610879
14725;2.50108923287641;2.80285327504012
14726;2.63164167642915;2.90678961551098
14727;2.58679951333335;2.87170887331923
14727;2.52745936210348;2.9617003444743
14728;2.63364470814398;3.06359740418045
14729;2.66198197341937;2.94426520779603
14730;3.06716893573607;3.29234970422153
14731;2.97046280385041;2.98866157142395
14732;2.84031093499244;2.96409844798278
14733;2.86721199187613;2.94258823652656
